hour,feature,mean_abs_shap,feature_type,days_back
12,month_day_minus10,0.0,Date,10
12,year_day_minus10,0.0,Date,10
12,dSocdt_h0_day_minus9,0.0,dSocdt,9
12,dSocdt_h1_day_minus9,0.0,dSocdt,9
12,dSocdt_h2_day_minus9,0.0,dSocdt,9
12,dSocdt_h3_day_minus9,0.0,dSocdt,9
12,dSocdt_h4_day_minus9,0.0,dSocdt,9
12,dSocdt_h5_day_minus9,0.0,dSocdt,9
12,dSocdt_h6_day_minus9,0.0,dSocdt,9
12,dSocdt_h7_day_minus9,0.0,dSocdt,9
12,dSocdt_h8_day_minus9,0.0,dSocdt,9
12,dSocdt_h9_day_minus9,0.0,dSocdt,9
12,dSocdt_h10_day_minus9,0.0,dSocdt,9
12,dSocdt_h11_day_minus9,0.0,dSocdt,9
12,dSocdt_h12_day_minus9,0.0,dSocdt,9
12,dSocdt_h13_day_minus9,0.0,dSocdt,9
12,dSocdt_h14_day_minus9,0.0,dSocdt,9
12,dSocdt_h15_day_minus9,0.0,dSocdt,9
12,dSocdt_h16_day_minus9,0.0,dSocdt,9
12,dSocdt_h17_day_minus9,0.0,dSocdt,9
12,dSocdt_h18_day_minus9,0.0,dSocdt,9
12,dSocdt_h19_day_minus9,0.0,dSocdt,9
12,dSocdt_h20_day_minus9,0.0,dSocdt,9
12,dSocdt_h21_day_minus9,0.0,dSocdt,9
12,dSocdt_h22_day_minus9,0.0,dSocdt,9
12,dSocdt_h23_day_minus9,0.0,dSocdt,9
12,Soc_h0_day_minus9,0.0,Soc,9
12,Soc_h1_day_minus9,0.0,Soc,9
12,Soc_h2_day_minus9,0.0,Soc,9
12,Soc_h3_day_minus9,0.0,Soc,9
12,Soc_h4_day_minus9,0.0,Soc,9
12,Soc_h5_day_minus9,0.0,Soc,9
12,Soc_h6_day_minus9,0.0,Soc,9
12,Soc_h7_day_minus9,0.0,Soc,9
12,Soc_h8_day_minus9,0.0,Soc,9
12,Soc_h9_day_minus9,0.0,Soc,9
12,Soc_h10_day_minus9,0.0,Soc,9
12,Soc_h11_day_minus9,0.0,Soc,9
12,Soc_h12_day_minus9,0.0,Soc,9
12,Soc_h13_day_minus9,0.0,Soc,9
12,Soc_h14_day_minus9,0.0,Soc,9
12,Soc_h15_day_minus9,0.0,Soc,9
12,Soc_h16_day_minus9,0.0,Soc,9
12,Soc_h17_day_minus9,0.0,Soc,9
12,Soc_h18_day_minus9,0.0,Soc,9
12,Soc_h19_day_minus9,0.0,Soc,9
12,Soc_h20_day_minus9,0.0,Soc,9
12,Soc_h21_day_minus9,0.0,Soc,9
12,Soc_h22_day_minus9,0.0,Soc,9
12,Soc_h23_day_minus9,0.0,Soc,9
12,dayofweek_day_minus9,0.0,Date,9
12,day_day_minus9,0.0,Date,9
12,month_day_minus9,0.0,Date,9
12,year_day_minus9,0.0,Date,9
12,dSocdt_h0_day_minus8,0.0,dSocdt,8
12,dSocdt_h1_day_minus8,0.0,dSocdt,8
12,dSocdt_h2_day_minus8,0.0,dSocdt,8
12,dSocdt_h3_day_minus8,0.0,dSocdt,8
12,dSocdt_h4_day_minus8,0.0,dSocdt,8
12,dSocdt_h5_day_minus8,0.0,dSocdt,8
12,dSocdt_h6_day_minus8,0.0,dSocdt,8
12,dSocdt_h7_day_minus8,0.0,dSocdt,8
12,dSocdt_h8_day_minus8,0.0,dSocdt,8
12,dSocdt_h9_day_minus8,0.0,dSocdt,8
12,dSocdt_h10_day_minus8,0.0,dSocdt,8
12,dSocdt_h11_day_minus8,0.0,dSocdt,8
12,dSocdt_h12_day_minus8,0.0,dSocdt,8
12,dSocdt_h13_day_minus8,0.0,dSocdt,8
12,dSocdt_h14_day_minus8,0.0,dSocdt,8
12,dSocdt_h15_day_minus8,0.0,dSocdt,8
12,dSocdt_h16_day_minus8,0.0,dSocdt,8
12,dSocdt_h17_day_minus8,0.0,dSocdt,8
12,dSocdt_h18_day_minus8,0.0,dSocdt,8
12,dSocdt_h19_day_minus8,0.0,dSocdt,8
12,dSocdt_h20_day_minus8,0.0,dSocdt,8
12,dSocdt_h21_day_minus8,0.0,dSocdt,8
12,dSocdt_h22_day_minus8,0.0,dSocdt,8
12,dSocdt_h23_day_minus8,0.0,dSocdt,8
12,Soc_h0_day_minus8,0.0,Soc,8
12,Soc_h1_day_minus8,0.0,Soc,8
12,Soc_h2_day_minus8,0.0,Soc,8
12,Soc_h3_day_minus8,0.0,Soc,8
12,Soc_h4_day_minus8,0.0,Soc,8
12,Soc_h5_day_minus8,0.0,Soc,8
12,Soc_h6_day_minus8,0.0,Soc,8
12,Soc_h7_day_minus8,0.0,Soc,8
12,Soc_h8_day_minus8,0.0,Soc,8
12,Soc_h9_day_minus8,0.0,Soc,8
12,Soc_h10_day_minus8,0.0,Soc,8
12,Soc_h11_day_minus8,0.0,Soc,8
12,Soc_h12_day_minus8,0.0,Soc,8
12,Soc_h13_day_minus8,0.0,Soc,8
12,Soc_h14_day_minus8,0.0,Soc,8
12,Soc_h15_day_minus8,0.0,Soc,8
12,Soc_h16_day_minus8,0.0,Soc,8
12,Soc_h17_day_minus8,0.0,Soc,8
12,Soc_h18_day_minus8,0.0,Soc,8
12,Soc_h19_day_minus8,0.0,Soc,8
12,Soc_h20_day_minus8,0.0,Soc,8
12,Soc_h21_day_minus8,0.0,Soc,8
12,Soc_h22_day_minus8,0.0,Soc,8
12,Soc_h23_day_minus8,0.0,Soc,8
12,dayofweek_day_minus8,0.0,Date,8
12,day_day_minus8,0.0,Date,8
12,month_day_minus8,0.0,Date,8
12,year_day_minus8,0.0,Date,8
12,dSocdt_h0_day_minus7,0.0,dSocdt,7
12,dSocdt_h1_day_minus7,0.0,dSocdt,7
12,dSocdt_h2_day_minus7,0.0,dSocdt,7
12,dSocdt_h3_day_minus7,0.0,dSocdt,7
12,dSocdt_h4_day_minus7,0.0,dSocdt,7
12,dSocdt_h5_day_minus7,0.0,dSocdt,7
12,dSocdt_h6_day_minus7,0.0,dSocdt,7
12,dSocdt_h7_day_minus7,0.0,dSocdt,7
12,dSocdt_h8_day_minus7,0.0,dSocdt,7
12,dSocdt_h9_day_minus7,0.0,dSocdt,7
12,dSocdt_h10_day_minus7,0.0,dSocdt,7
12,dSocdt_h11_day_minus7,0.0,dSocdt,7
12,dSocdt_h12_day_minus7,0.0,dSocdt,7
12,dSocdt_h13_day_minus7,0.0,dSocdt,7
12,dSocdt_h14_day_minus7,0.0,dSocdt,7
12,dSocdt_h15_day_minus7,0.0,dSocdt,7
12,dSocdt_h16_day_minus7,0.0,dSocdt,7
12,dSocdt_h17_day_minus7,0.0,dSocdt,7
12,dSocdt_h18_day_minus7,0.0,dSocdt,7
12,dSocdt_h19_day_minus7,0.0,dSocdt,7
12,dSocdt_h20_day_minus7,0.0,dSocdt,7
12,dSocdt_h21_day_minus7,0.0,dSocdt,7
12,dSocdt_h22_day_minus7,0.0,dSocdt,7
12,dSocdt_h23_day_minus7,0.0,dSocdt,7
12,Soc_h0_day_minus7,0.0,Soc,7
12,Soc_h1_day_minus7,0.0,Soc,7
12,Soc_h2_day_minus7,0.0,Soc,7
12,Soc_h3_day_minus7,0.0,Soc,7
12,Soc_h4_day_minus7,0.0,Soc,7
12,Soc_h5_day_minus7,0.0,Soc,7
12,Soc_h6_day_minus7,0.0,Soc,7
12,Soc_h7_day_minus7,0.0,Soc,7
12,Soc_h8_day_minus7,0.0,Soc,7
12,Soc_h9_day_minus7,0.0,Soc,7
12,Soc_h10_day_minus7,0.0,Soc,7
12,Soc_h11_day_minus7,0.0,Soc,7
12,Soc_h12_day_minus7,0.0,Soc,7
12,Soc_h13_day_minus7,0.0,Soc,7
12,Soc_h14_day_minus7,0.0,Soc,7
12,Soc_h15_day_minus7,0.0,Soc,7
12,Soc_h16_day_minus7,0.0,Soc,7
12,Soc_h17_day_minus7,0.0,Soc,7
12,Soc_h18_day_minus7,0.0,Soc,7
12,Soc_h19_day_minus7,0.0,Soc,7
12,Soc_h20_day_minus7,0.0,Soc,7
12,Soc_h21_day_minus7,0.0,Soc,7
12,Soc_h22_day_minus7,0.0,Soc,7
12,Soc_h23_day_minus7,0.0,Soc,7
12,dayofweek_day_minus7,0.0,Date,7
12,day_day_minus7,0.0,Date,7
12,month_day_minus7,0.0,Date,7
12,year_day_minus7,0.0,Date,7
12,dSocdt_h0_day_minus6,0.0,dSocdt,6
12,dSocdt_h1_day_minus6,0.0,dSocdt,6
12,dSocdt_h2_day_minus6,0.0,dSocdt,6
12,dSocdt_h3_day_minus6,0.0,dSocdt,6
12,dSocdt_h4_day_minus6,0.0,dSocdt,6
12,dSocdt_h5_day_minus6,0.0,dSocdt,6
12,dSocdt_h6_day_minus6,0.0,dSocdt,6
12,dSocdt_h7_day_minus6,0.0,dSocdt,6
12,dSocdt_h8_day_minus6,0.0,dSocdt,6
12,dSocdt_h9_day_minus6,0.0,dSocdt,6
12,dSocdt_h10_day_minus6,0.0,dSocdt,6
12,dSocdt_h11_day_minus6,0.0,dSocdt,6
12,dSocdt_h12_day_minus6,0.0,dSocdt,6
12,dSocdt_h13_day_minus6,0.0,dSocdt,6
12,dSocdt_h14_day_minus6,0.0,dSocdt,6
12,dSocdt_h15_day_minus6,0.0,dSocdt,6
12,dSocdt_h16_day_minus6,0.0,dSocdt,6
12,dSocdt_h17_day_minus6,0.0,dSocdt,6
12,dSocdt_h18_day_minus6,0.0,dSocdt,6
12,dSocdt_h19_day_minus6,0.0,dSocdt,6
12,dSocdt_h20_day_minus6,0.0,dSocdt,6
12,dSocdt_h21_day_minus6,0.0,dSocdt,6
12,dSocdt_h22_day_minus6,0.0,dSocdt,6
12,dSocdt_h23_day_minus6,0.0,dSocdt,6
12,Soc_h0_day_minus6,0.0,Soc,6
12,Soc_h1_day_minus6,0.0,Soc,6
12,Soc_h2_day_minus6,0.0,Soc,6
12,Soc_h3_day_minus6,0.0,Soc,6
12,Soc_h4_day_minus6,0.0,Soc,6
12,Soc_h5_day_minus6,0.0,Soc,6
12,Soc_h6_day_minus6,0.0,Soc,6
12,Soc_h7_day_minus6,0.0,Soc,6
12,Soc_h8_day_minus6,0.0,Soc,6
12,Soc_h9_day_minus6,0.0,Soc,6
12,Soc_h10_day_minus6,0.0,Soc,6
12,Soc_h11_day_minus6,0.0,Soc,6
12,Soc_h12_day_minus6,0.0,Soc,6
12,Soc_h13_day_minus6,0.0,Soc,6
12,Soc_h14_day_minus6,0.0,Soc,6
12,Soc_h15_day_minus6,0.0,Soc,6
12,Soc_h16_day_minus6,0.0,Soc,6
12,Soc_h17_day_minus6,0.0,Soc,6
12,Soc_h18_day_minus6,0.0,Soc,6
12,Soc_h19_day_minus6,0.0,Soc,6
12,Soc_h20_day_minus6,0.0,Soc,6
12,Soc_h21_day_minus6,0.0,Soc,6
12,Soc_h22_day_minus6,0.0,Soc,6
12,Soc_h23_day_minus6,0.0,Soc,6
12,dayofweek_day_minus6,0.0,Date,6
12,day_day_minus6,0.0,Date,6
12,month_day_minus6,0.0,Date,6
12,year_day_minus6,0.0,Date,6
12,dSocdt_h0_day_minus5,0.0,dSocdt,5
12,dSocdt_h1_day_minus5,0.0,dSocdt,5
12,dSocdt_h2_day_minus5,0.0,dSocdt,5
12,dSocdt_h3_day_minus5,0.0,dSocdt,5
12,dSocdt_h4_day_minus5,0.0,dSocdt,5
12,dSocdt_h5_day_minus5,0.0,dSocdt,5
12,dSocdt_h6_day_minus5,0.0,dSocdt,5
12,dSocdt_h7_day_minus5,0.0,dSocdt,5
12,dSocdt_h8_day_minus5,0.0,dSocdt,5
12,dSocdt_h9_day_minus5,0.0,dSocdt,5
12,dSocdt_h10_day_minus5,0.0,dSocdt,5
12,dSocdt_h11_day_minus5,0.0,dSocdt,5
12,dSocdt_h12_day_minus5,0.0,dSocdt,5
12,dSocdt_h13_day_minus5,0.0,dSocdt,5
12,dSocdt_h14_day_minus5,0.0,dSocdt,5
12,dSocdt_h15_day_minus5,0.0,dSocdt,5
12,dSocdt_h16_day_minus5,0.0,dSocdt,5
12,dSocdt_h17_day_minus5,0.0,dSocdt,5
12,dSocdt_h18_day_minus5,0.0,dSocdt,5
12,dSocdt_h19_day_minus5,0.0,dSocdt,5
12,dSocdt_h20_day_minus5,0.0,dSocdt,5
12,dSocdt_h21_day_minus5,0.0,dSocdt,5
12,dSocdt_h22_day_minus5,0.00309338,dSocdt,5
12,dSocdt_h23_day_minus5,0.0,dSocdt,5
12,Soc_h0_day_minus5,0.0,Soc,5
12,Soc_h1_day_minus5,0.0,Soc,5
12,Soc_h2_day_minus5,0.0,Soc,5
12,Soc_h3_day_minus5,0.0,Soc,5
12,Soc_h4_day_minus5,0.0,Soc,5
12,Soc_h5_day_minus5,0.0,Soc,5
12,Soc_h6_day_minus5,0.0,Soc,5
12,Soc_h7_day_minus5,0.0,Soc,5
12,Soc_h8_day_minus5,0.0,Soc,5
12,Soc_h9_day_minus5,0.0,Soc,5
12,Soc_h10_day_minus5,0.0,Soc,5
12,Soc_h11_day_minus5,0.0,Soc,5
12,Soc_h12_day_minus5,0.0,Soc,5
12,Soc_h13_day_minus5,0.0,Soc,5
12,Soc_h14_day_minus5,0.0,Soc,5
12,Soc_h15_day_minus5,0.0,Soc,5
12,Soc_h16_day_minus5,0.0,Soc,5
12,Soc_h17_day_minus5,0.0,Soc,5
12,Soc_h18_day_minus5,0.0,Soc,5
12,Soc_h19_day_minus5,0.0,Soc,5
12,Soc_h20_day_minus5,0.0,Soc,5
12,Soc_h21_day_minus5,0.0,Soc,5
12,Soc_h22_day_minus5,0.0,Soc,5
12,Soc_h23_day_minus5,0.0,Soc,5
12,dayofweek_day_minus5,0.0,Date,5
12,day_day_minus5,0.0,Date,5
12,month_day_minus5,0.0,Date,5
12,year_day_minus5,0.0,Date,5
12,dSocdt_h0_day_minus4,0.0,dSocdt,4
12,dSocdt_h1_day_minus4,0.0,dSocdt,4
12,dSocdt_h2_day_minus4,0.0,dSocdt,4
12,dSocdt_h3_day_minus4,0.0,dSocdt,4
12,dSocdt_h4_day_minus4,0.0,dSocdt,4
12,dSocdt_h5_day_minus4,0.01328939,dSocdt,4
12,dSocdt_h6_day_minus4,0.0,dSocdt,4
12,dSocdt_h7_day_minus4,0.0,dSocdt,4
12,dSocdt_h8_day_minus4,0.0,dSocdt,4
12,dSocdt_h9_day_minus4,0.0,dSocdt,4
12,dSocdt_h10_day_minus4,0.0,dSocdt,4
12,dSocdt_h11_day_minus4,0.0,dSocdt,4
12,dSocdt_h12_day_minus4,0.0,dSocdt,4
12,dSocdt_h13_day_minus4,0.0,dSocdt,4
12,dSocdt_h14_day_minus4,0.0,dSocdt,4
12,dSocdt_h15_day_minus4,0.0,dSocdt,4
12,dSocdt_h16_day_minus4,0.0,dSocdt,4
12,dSocdt_h17_day_minus4,0.0,dSocdt,4
12,dSocdt_h18_day_minus4,0.0,dSocdt,4
12,dSocdt_h19_day_minus4,0.0,dSocdt,4
12,dSocdt_h20_day_minus4,0.0,dSocdt,4
12,dSocdt_h21_day_minus4,0.0,dSocdt,4
12,dSocdt_h22_day_minus4,0.0,dSocdt,4
12,dSocdt_h23_day_minus4,0.0,dSocdt,4
12,Soc_h0_day_minus4,0.0,Soc,4
12,Soc_h1_day_minus4,0.0,Soc,4
12,Soc_h2_day_minus4,0.0,Soc,4
12,Soc_h3_day_minus4,0.0,Soc,4
12,Soc_h4_day_minus4,0.0,Soc,4
12,Soc_h5_day_minus4,0.0,Soc,4
12,Soc_h6_day_minus4,0.0,Soc,4
12,Soc_h7_day_minus4,0.0,Soc,4
12,Soc_h8_day_minus4,0.0,Soc,4
12,Soc_h9_day_minus4,0.0,Soc,4
12,Soc_h10_day_minus4,0.0,Soc,4
12,Soc_h11_day_minus4,0.0,Soc,4
12,Soc_h12_day_minus4,0.0,Soc,4
12,Soc_h13_day_minus4,0.0,Soc,4
12,Soc_h14_day_minus4,0.0,Soc,4
12,Soc_h15_day_minus4,0.0,Soc,4
12,Soc_h16_day_minus4,0.0,Soc,4
12,Soc_h17_day_minus4,0.0,Soc,4
12,Soc_h18_day_minus4,0.0,Soc,4
12,Soc_h19_day_minus4,0.0,Soc,4
12,Soc_h20_day_minus4,0.0,Soc,4
12,Soc_h21_day_minus4,0.0,Soc,4
12,Soc_h22_day_minus4,0.0,Soc,4
12,Soc_h23_day_minus4,0.0,Soc,4
12,dayofweek_day_minus4,0.0,Date,4
12,day_day_minus4,0.0,Date,4
12,month_day_minus4,0.0,Date,4
12,year_day_minus4,0.0,Date,4
12,dSocdt_h0_day_minus3,0.0,dSocdt,3
12,dSocdt_h1_day_minus3,0.0,dSocdt,3
12,dSocdt_h2_day_minus3,0.0,dSocdt,3
12,dSocdt_h3_day_minus3,0.0,dSocdt,3
12,dSocdt_h4_day_minus3,0.0,dSocdt,3
12,dSocdt_h5_day_minus3,0.0,dSocdt,3
12,dSocdt_h6_day_minus3,0.0,dSocdt,3
12,dSocdt_h7_day_minus3,0.0,dSocdt,3
12,dSocdt_h8_day_minus3,0.0,dSocdt,3
12,dSocdt_h9_day_minus3,0.0,dSocdt,3
12,dSocdt_h10_day_minus3,0.0,dSocdt,3
12,dSocdt_h11_day_minus3,0.0,dSocdt,3
12,dSocdt_h12_day_minus3,0.0,dSocdt,3
12,dSocdt_h13_day_minus3,0.0,dSocdt,3
12,dSocdt_h14_day_minus3,0.0,dSocdt,3
12,dSocdt_h15_day_minus3,0.0,dSocdt,3
12,dSocdt_h16_day_minus3,0.0,dSocdt,3
12,dSocdt_h17_day_minus3,0.0,dSocdt,3
12,dSocdt_h18_day_minus3,0.0,dSocdt,3
12,dSocdt_h19_day_minus3,0.0,dSocdt,3
12,dSocdt_h20_day_minus3,0.0,dSocdt,3
12,dSocdt_h21_day_minus3,0.0,dSocdt,3
12,dSocdt_h22_day_minus3,0.0,dSocdt,3
12,dSocdt_h23_day_minus3,0.0,dSocdt,3
12,Soc_h0_day_minus3,0.0,Soc,3
12,Soc_h1_day_minus3,0.0,Soc,3
12,Soc_h2_day_minus3,0.0,Soc,3
12,Soc_h3_day_minus3,0.0,Soc,3
12,Soc_h4_day_minus3,0.0,Soc,3
12,Soc_h5_day_minus3,0.0,Soc,3
12,Soc_h6_day_minus3,0.0,Soc,3
12,Soc_h7_day_minus3,0.0,Soc,3
12,Soc_h8_day_minus3,0.0,Soc,3
12,Soc_h9_day_minus3,0.0,Soc,3
12,Soc_h10_day_minus3,0.0,Soc,3
12,Soc_h11_day_minus3,0.0,Soc,3
12,Soc_h12_day_minus3,0.0,Soc,3
12,Soc_h13_day_minus3,0.0,Soc,3
12,Soc_h14_day_minus3,0.0,Soc,3
12,Soc_h15_day_minus3,0.0,Soc,3
12,Soc_h16_day_minus3,0.0,Soc,3
12,Soc_h17_day_minus3,0.0,Soc,3
12,Soc_h18_day_minus3,0.0,Soc,3
12,Soc_h19_day_minus3,0.0,Soc,3
12,Soc_h20_day_minus3,0.0,Soc,3
12,Soc_h21_day_minus3,0.0,Soc,3
12,Soc_h22_day_minus3,0.0,Soc,3
12,Soc_h23_day_minus3,0.0,Soc,3
12,dayofweek_day_minus3,0.0,Date,3
12,day_day_minus3,0.0,Date,3
12,month_day_minus3,0.0,Date,3
12,year_day_minus3,0.0,Date,3
12,dSocdt_h0_day_minus2,0.0,dSocdt,2
12,dSocdt_h1_day_minus2,0.0,dSocdt,2
12,dSocdt_h2_day_minus2,0.0,dSocdt,2
12,dSocdt_h3_day_minus2,0.0,dSocdt,2
12,dSocdt_h4_day_minus2,0.0,dSocdt,2
12,dSocdt_h5_day_minus2,0.0,dSocdt,2
12,dSocdt_h6_day_minus2,0.0,dSocdt,2
12,dSocdt_h7_day_minus2,0.07796418,dSocdt,2
12,dSocdt_h8_day_minus2,0.03873458,dSocdt,2
12,dSocdt_h9_day_minus2,0.0,dSocdt,2
12,dSocdt_h10_day_minus2,0.0,dSocdt,2
12,dSocdt_h11_day_minus2,0.0,dSocdt,2
12,dSocdt_h12_day_minus2,0.0,dSocdt,2
12,dSocdt_h13_day_minus2,0.04459381,dSocdt,2
12,dSocdt_h14_day_minus2,0.02868341,dSocdt,2
12,dSocdt_h15_day_minus2,0.0,dSocdt,2
12,dSocdt_h16_day_minus2,0.0,dSocdt,2
12,dSocdt_h17_day_minus2,0.0,dSocdt,2
12,dSocdt_h18_day_minus2,0.0,dSocdt,2
12,dSocdt_h19_day_minus2,0.0,dSocdt,2
12,dSocdt_h20_day_minus2,0.02040744,dSocdt,2
12,dSocdt_h21_day_minus2,0.0,dSocdt,2
12,dSocdt_h22_day_minus2,0.0,dSocdt,2
12,dSocdt_h23_day_minus2,0.0,dSocdt,2
12,Soc_h0_day_minus2,0.0,Soc,2
12,Soc_h1_day_minus2,0.0,Soc,2
12,Soc_h2_day_minus2,0.0,Soc,2
12,Soc_h3_day_minus2,0.0,Soc,2
12,Soc_h4_day_minus2,0.0,Soc,2
12,Soc_h5_day_minus2,0.0,Soc,2
12,Soc_h6_day_minus2,0.0,Soc,2
12,Soc_h7_day_minus2,0.0,Soc,2
12,Soc_h8_day_minus2,0.0,Soc,2
12,Soc_h9_day_minus2,0.0,Soc,2
12,Soc_h10_day_minus2,0.0,Soc,2
12,Soc_h11_day_minus2,0.0,Soc,2
12,Soc_h12_day_minus2,0.0,Soc,2
12,Soc_h13_day_minus2,0.0,Soc,2
12,Soc_h14_day_minus2,0.0,Soc,2
12,Soc_h15_day_minus2,0.0,Soc,2
12,Soc_h16_day_minus2,0.0,Soc,2
12,Soc_h17_day_minus2,0.0,Soc,2
12,Soc_h18_day_minus2,0.0,Soc,2
12,Soc_h19_day_minus2,0.0,Soc,2
12,Soc_h20_day_minus2,0.0,Soc,2
12,Soc_h21_day_minus2,0.0,Soc,2
12,Soc_h22_day_minus2,0.0,Soc,2
12,Soc_h23_day_minus2,0.0,Soc,2
12,dayofweek_day_minus2,0.0,Date,2
12,day_day_minus2,0.0,Date,2
12,month_day_minus2,0.0,Date,2
12,year_day_minus2,0.0,Date,2
12,dSocdt_h0_day_minus1,0.02076703,dSocdt,1
12,dSocdt_h1_day_minus1,0.0,dSocdt,1
12,dSocdt_h2_day_minus1,0.0,dSocdt,1
12,dSocdt_h3_day_minus1,0.0,dSocdt,1
12,dSocdt_h4_day_minus1,0.09739815,dSocdt,1
12,dSocdt_h5_day_minus1,0.0,dSocdt,1
12,dSocdt_h6_day_minus1,0.0,dSocdt,1
12,dSocdt_h7_day_minus1,0.0,dSocdt,1
12,dSocdt_h8_day_minus1,0.0,dSocdt,1
12,dSocdt_h9_day_minus1,0.0,dSocdt,1
12,dSocdt_h10_day_minus1,0.02819925,dSocdt,1
12,dSocdt_h11_day_minus1,0.0,dSocdt,1
12,dSocdt_h12_day_minus1,0.07284821,dSocdt,1
12,dSocdt_h13_day_minus1,0.07726663,dSocdt,1
12,dSocdt_h14_day_minus1,0.35295761,dSocdt,1
12,dSocdt_h15_day_minus1,0.19602112,dSocdt,1
12,dSocdt_h16_day_minus1,0.10635733,dSocdt,1
12,dSocdt_h17_day_minus1,0.00531061,dSocdt,1
12,dSocdt_h18_day_minus1,0.20161848,dSocdt,1
12,dSocdt_h19_day_minus1,0.0472269,dSocdt,1
12,dSocdt_h20_day_minus1,0.07266446,dSocdt,1
12,dSocdt_h21_day_minus1,0.0,dSocdt,1
12,dSocdt_h22_day_minus1,0.0,dSocdt,1
12,dSocdt_h23_day_minus1,0.00427393,dSocdt,1
12,Soc_h0_day_minus1,0.0,Soc,1
12,Soc_h1_day_minus1,0.0,Soc,1
12,Soc_h2_day_minus1,0.0,Soc,1
12,Soc_h3_day_minus1,0.0,Soc,1
12,Soc_h4_day_minus1,0.0,Soc,1
12,Soc_h5_day_minus1,0.0,Soc,1
12,Soc_h6_day_minus1,0.0,Soc,1
12,Soc_h7_day_minus1,0.0,Soc,1
12,Soc_h8_day_minus1,0.0,Soc,1
12,Soc_h9_day_minus1,0.0,Soc,1
12,Soc_h10_day_minus1,0.0,Soc,1
12,Soc_h11_day_minus1,0.0,Soc,1
12,Soc_h12_day_minus1,0.0,Soc,1
12,Soc_h13_day_minus1,0.0,Soc,1
12,Soc_h14_day_minus1,0.0,Soc,1
12,Soc_h15_day_minus1,0.0,Soc,1
12,Soc_h16_day_minus1,0.0,Soc,1
12,Soc_h17_day_minus1,0.0,Soc,1
12,Soc_h18_day_minus1,0.0,Soc,1
12,Soc_h19_day_minus1,0.0,Soc,1
12,Soc_h20_day_minus1,0.0,Soc,1
12,Soc_h21_day_minus1,0.0,Soc,1
12,Soc_h22_day_minus1,0.00793807,Soc,1
12,Soc_h23_day_minus1,0.00474006,Soc,1
12,dayofweek_day_minus1,0.0,Date,1
12,day_day_minus1,0.0,Date,1
12,month_day_minus1,0.0,Date,1
12,year_day_minus1,0.0,Date,1
13,dSocdt_h0_day_minus14,0.0,dSocdt,14
13,dSocdt_h1_day_minus14,0.0,dSocdt,14
13,dSocdt_h2_day_minus14,0.0,dSocdt,14
13,dSocdt_h3_day_minus14,0.0,dSocdt,14
13,dSocdt_h4_day_minus14,0.0,dSocdt,14
13,dSocdt_h5_day_minus14,0.0,dSocdt,14
13,dSocdt_h6_day_minus14,0.0,dSocdt,14
13,dSocdt_h7_day_minus14,0.0,dSocdt,14
13,dSocdt_h8_day_minus14,0.0,dSocdt,14
13,dSocdt_h9_day_minus14,0.0,dSocdt,14
13,dSocdt_h10_day_minus14,0.0,dSocdt,14
13,dSocdt_h11_day_minus14,0.0,dSocdt,14
13,dSocdt_h12_day_minus14,0.0,dSocdt,14
13,dSocdt_h13_day_minus14,0.0,dSocdt,14
13,dSocdt_h14_day_minus14,0.0,dSocdt,14
13,dSocdt_h15_day_minus14,0.0,dSocdt,14
13,dSocdt_h16_day_minus14,0.0,dSocdt,14
13,dSocdt_h17_day_minus14,0.0,dSocdt,14
13,dSocdt_h18_day_minus14,0.0,dSocdt,14
13,dSocdt_h19_day_minus14,0.0,dSocdt,14
13,dSocdt_h20_day_minus14,0.0,dSocdt,14
13,dSocdt_h21_day_minus14,0.0,dSocdt,14
13,dSocdt_h22_day_minus14,0.0,dSocdt,14
13,dSocdt_h23_day_minus14,0.0,dSocdt,14
13,Soc_h0_day_minus14,0.0,Soc,14
13,Soc_h1_day_minus14,0.0,Soc,14
13,Soc_h2_day_minus14,0.0,Soc,14
13,Soc_h3_day_minus14,0.0,Soc,14
13,Soc_h4_day_minus14,0.0,Soc,14
13,Soc_h5_day_minus14,0.0,Soc,14
13,Soc_h6_day_minus14,0.0,Soc,14
13,Soc_h7_day_minus14,0.0,Soc,14
13,Soc_h8_day_minus14,0.0,Soc,14
13,Soc_h9_day_minus14,0.0,Soc,14
13,Soc_h10_day_minus14,0.0,Soc,14
13,Soc_h11_day_minus14,0.0,Soc,14
13,Soc_h12_day_minus14,0.0,Soc,14
13,Soc_h13_day_minus14,0.0,Soc,14
13,Soc_h14_day_minus14,0.0,Soc,14
13,Soc_h15_day_minus14,0.0,Soc,14
13,Soc_h16_day_minus14,0.0,Soc,14
13,Soc_h17_day_minus14,0.0,Soc,14
13,Soc_h18_day_minus14,0.0,Soc,14
13,Soc_h19_day_minus14,0.0,Soc,14
13,Soc_h20_day_minus14,0.0,Soc,14
13,Soc_h21_day_minus14,0.0,Soc,14
13,Soc_h22_day_minus14,0.0,Soc,14
13,Soc_h23_day_minus14,0.0,Soc,14
13,dayofweek_day_minus14,0.0,Date,14
13,day_day_minus14,0.0,Date,14
13,month_day_minus14,0.0,Date,14
13,year_day_minus14,0.0,Date,14
13,dSocdt_h0_day_minus13,0.0,dSocdt,13
13,dSocdt_h1_day_minus13,0.0,dSocdt,13
13,dSocdt_h2_day_minus13,0.0,dSocdt,13
13,dSocdt_h3_day_minus13,0.0,dSocdt,13
